Location,Name,,,,Review_Date,Review,,,,,,,,,Response
https://lh3.googleusercontent.com/a-/ALV-UjV2Wq0AC9zTvH8SYJRt543tiFPO6qAM7bu4w0T41oKxtPdBTGGk=w72-h72-p-rp-mo-br100,Triple K,,,,a year ago,,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no & name with this ticket id -( ZLCT-259619 ) on …"
https://lh3.googleusercontent.com/a-/ALV-UjVW1rSqnwmuftjARWT3RRMgpfJB6rQkHJZQ4tstDXp1MeXcoAv-=w72-h72-p-rp-mo-br100,vamsi krishna,,,,a year ago,,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no & name with this ticket id -(ZLCT-259443) on …"
https://lh3.googleusercontent.com/a/ACg8ocJavwMBnhOtFuY06nqP312HCU7olPdAFIhmwwtIbF8pUS5GuQ=w72-h72-p-rp-mo-br100,praveen kumar,,,,a year ago,,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no & name with this ticket id -(ZLCT-257612) on …"
https://lh3.googleusercontent.com/a-/ALV-UjWPGU1BkmtOAQf_d2bt7fegEhkEwLVQ3cWBs1zoRFmHTbJrZ-fq=w72-h72-p-rp-mo-br100,Lucky Subhan,,,,a year ago,,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no & name with this ticket id -(ZLCT-256745) on …"
https://lh3.googleusercontent.com/a/ACg8ocLJHGWmLoGMFNdoAn0mVfLQRyFiS2_aq1GDnQg2c70tblYsIA=w72-h72-p-rp-mo-br100,Arunima Rajesh,,,,a year ago,,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a/ACg8ocJqDbvrTsFgWDFOvbyWBPlX9v_xFJ_VSIjBbDO1jBb_OikKTw=w72-h72-p-rp-mo-ba2-br100,Jayanth Reddy,,,,a year ago,,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a/ACg8ocLvr8SwQ8p5kedbOfGk5vTNBnLAkRGIpEv3NsXwnYDD4Vu__w=w72-h72-p-rp-mo-br100,Pavan Singh,,,,a year ago,,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the sad experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjWxw_pE0WKrnqpkLhs7lGuPBKoVbTJmAq4mLhkRhxYUtC6MyvfY=w72-h72-p-rp-mo-br100,Sai Charan Koppula,,,,a year ago,,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the said experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a/ACg8ocKLFFzeVEKo7MUB5sah_6vTER0DpVlCiybNgEtqPMKx-xj9eA=w72-h72-p-rp-mo-br100,Rahul Sharma,,,,a year ago,,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the said experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a/ACg8ocIHl1phmwNSOh3jgZ5Rrzsx049j2AIAJLpU44tO53UxfSTUyg=w72-h72-p-rp-mo-br100,Vishal Sharma,,,,a year ago,,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the said experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a/ACg8ocItKu_f6UpXAf-3uWZBZ1nS1eL-GhdsLRYqU5B7HeXfNAgLPQ=w72-h72-p-rp-mo-br100,Rahul Singh,,,,a year ago,,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the said experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a/ACg8ocIJiZxVVqZ3v2x2KNTsTThqJE6pfDdMFyJu_Hi74Rfl-IOfTQ=w72-h72-p-rp-mo-br100,Vijay Gupta,,,,a year ago,,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the said experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjWCtoFadfmREIHzi8YJJZ6GGJ2a1-O_KitnAfd1O6ishCbdupVS=w72-h72-p-rp-mo-br100,Raghuvardhan Reddy Muthyala,,,,2 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVDt0L6MuE5Kk50eKJYLnjTFhYdoDkysokJTbbaF_r-MwOZc_cX=w72-h72-p-rp-mo-br100,sai praveen,,,,2 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocL46E1bJ5cuOIGD-dJZefMDrUp_-AU65TtnYfV8dqS8e_5rbA=w72-h72-p-rp-mo-br100,chaithanya kothapalli,,,,2 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjV6XVW5PMFvKdV54MpVR8qUbDch_80ZQUY1Ryz78865oI1cBimx=w72-h72-p-rp-mo-ba4-br100,BGNLN SWAMY,,,,2 years ago,,,,,,,,,,"Dear Guest, Sorry for the inconvenience caused. Our sincere apologies. We would like to connect with you on the experience, would request you to share your mobile no on wecare@absolute-barbecue.com. We look forward to improve and would be delighted to win you back. Warm Regards Team ABs"
https://lh3.googleusercontent.com/a-/ALV-UjX4A2CVkkG_nC2iECGSMIb12pW5QtwekY1KhdYXf111ZvYLlo9-=w72-h72-p-rp-mo-br100,pradeep deveraneni,,,,2 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXnAOrAybeDfSHhO4GgK7QV1g5THRYf-6NzY0YH7biWt8kqIYz_=w72-h72-p-rp-mo-br100,S Sri Vijaya Prakash,,,,2 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJz4SCDuqzCW0JBM8DOPxxA7hLIf39NUuF7vP60s1IX0PFYIg=w72-h72-p-rp-mo-br100,krishna chaitanya,,,,2 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXo5DzLA7M2i_Nf1xUq52_emqNf3kmWUBhxwjAJRI27FHVsHos=w72-h72-p-rp-mo-br100,Anugula naveen kumar,,,,2 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocLhkn8vq4CJ0RXml-4PdTFnDW67VyEraHItxQJwW9GaCe3MBg=w72-h72-p-rp-mo-br100,Hemasamanthnath Divi,,,,2 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIMKchp2IzXdHxAim9GTLZm_bWF9m2Xdq1rBMwpTG8pG3Vgdw=w72-h72-p-rp-mo-br100,Sunita Nayak,,,,2 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXWatx3au1tYlLACfHQpT2f6wdvDcIvEaWSR3sCf4oZN6cmIiuhcQ=w72-h72-p-rp-mo-br100,Ayush Shukla,,,,2 years ago,,,,,,,,,,"Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjUoTFFIWzEp0vQmGlFM-hDWVklUefAIzvCjQdkBuHcdfQA5xBuqzw=w72-h72-p-rp-mo-ba3-br100,Goutham Lucky,,,,2 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjVJiG8uORnIfWFFpjYKkXl4qBO6k0V_Z4byQu4jMEuVmPEbS1uaCA=w72-h72-p-rp-mo-br100,Sharath Chandra,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjWsMKWB-Zuo5-8ZVAhN3LJi3GbtR0WdE-Dt1-0M49l5uv_--80z=w72-h72-p-rp-mo-ba3-br100,sivakrishna vukkem,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocIQ9S8jB7DinE-9_viBZoMgih32knzXfgD4NwOT4DOzwj_FmA=w72-h72-p-rp-mo-br100,soumya bethalam,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocISAPhRBLe2cBGuWsMyJnNIMUbVzJgTTn5kLJiSWBZ5BrYZhQ=w72-h72-p-rp-mo-br100,sai kaushik,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocJetJDS32rwPdwWbWv7GNST2LkCLHSbPUyHGvm6rs7zxE80JA=w72-h72-p-rp-mo-br100,mihika a,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjWC-r1K2e0P_5_rFb-3Mbha9dYNVap8Rzlvw0JdASXdS5HgLUVe1A=w72-h72-p-rp-mo-ba6-br100,Pavan Goud,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocI0DfFXtKj9cRtajsNLCQc9U9OFhGssXkv2Tpi7WI3MrZCivK9o=w72-h72-p-rp-mo-ba2-br100,Vishal Kamble,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjURzD_ufJtL0NyU_UQIrTTp_8BlxELHQuY6OMZ_FxvDgFdydqKm=w72-h72-p-rp-mo-br100,Venkatareddy Boreddy,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjU9zNRYrEdtB__BJM4drCl9cMdscoyTIdxuHsGlJMhpyWWwk7w5=w72-h72-p-rp-mo-ba3-br100,The Brands Shoppee Wholesale & Retail,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjXS9uutoPylUeEtStHk1ExNo1M1GItJP_tWOQK--n1jlDIOA-JOFw=w72-h72-p-rp-mo-ba2-br100,VINAY,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocLDD3idoJIl43b_rgnLorKbHY-HFvia1ANH4AOA0Ah4Y9Vlhw=w72-h72-p-rp-mo-br100,shobha devi,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjUUjHhjEtdS1qkf4jq1DkP57-eeuxw3pKXwBImVNEVhCQezN9eQHw=w72-h72-p-rp-mo-ba4-br100,Yogesh Gupta,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocIz1Bk8r8CsPWE2D5ZvqQJ0ouPmYMoc6ucXSR5KBQOspMOz6g=w72-h72-p-rp-mo-br100,Sikkireddi Prasad,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocJE6RSeg9EP7M03GJaMwQHW-DWPf-Ki0Q1t5Id3P82qQFS9ww=w72-h72-p-rp-mo-br100,anil kumar reddy,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjUSLKNHLDvDYN8hdGpTl2ejh_ZgKsSQeSpd0zNSHnwQKQNPw5pVTw=w72-h72-p-rp-mo-br100,Rachana rachu,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocK1pomqJf6uulc8BxjFCN8ARnKrSDtcBsf8gdlZc863K50Qjg=w72-h72-p-rp-mo-br100,Random Fella,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocKkuE0jw7XM1wzjpa6dtkL6f-sr-p9ibjhkdQBjQ-g9ZNMMOOnZ=w72-h72-p-rp-mo-br100,krishna priya,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjWr7raLYh4X4nHgcpahy0AiVZfNKVzhBsNcxI_DcuH3_bKqhqqnyQ=w72-h72-p-rp-mo-br100,Bhagavan Thota,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocIuQ_fPgtVA8_reTwzhQZRZuDQVr56VB7xto-fjNW3fMeV67AfA=w72-h72-p-rp-mo-br100,CHOWDARY BALAJI,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocIG3DqYgU3qQRQhHkIl_LP0NPS6Q491gNglKec-kVFWkZGynQ=w72-h72-p-rp-mo-ba3-br100,agasthya s,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocK_OiG5Pogc8J9nQS2jay_QHT-ZN5pPCgLnMi8g8O406Zl6GQ=w72-h72-p-rp-mo-br100,srivay recliners,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocJHoUVfYCJbBM2FGidjMsvbmeIW3CMtEB44z7V7-0-R3oXlmvog=w72-h72-p-rp-mo-br100,uday _1241,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjXJJFHuC_wMhnEuKNgzgikl0sJV4Jo3qSwBvS4zCWNl9okgFYkq9A=w72-h72-p-rp-mo-ba3-br100,Sadik Sharif,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocIkhmZpYX2q5YkGjmVS8roijTqPLXDv7ssoEMf4I8kNo1IdQA=w72-h72-p-rp-mo-ba2-br100,yousuf khan,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocIb5k1tmpNsvTar2R4L1wy-4G89QPiqqpjsv2OTLeHx21RRoQ=w72-h72-p-rp-mo-br100,Vidyaprasanth Reddy,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjWFmpAGje4fWVpb_DZ_YerjRBK0EqKkuH195ONsEUQux9K2lc4=w72-h72-p-rp-mo-ba2-br100,Kiran sai5030,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocLh0xWHH2itOOk7zpYwSnUkWF8JjL9CZSU8jjAFeFEcmeEYgg=w72-h72-p-rp-mo-br100,Prabhakar Deverakonda,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocIdVPrFZVb6Q5reruvTGPVsSunhE0G6cxm9iJo3P6KoRJ2nc-o=w72-h72-p-rp-mo-ba3-br100,Sunil Gandhe,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjXbwih1TZIcXtU15EnWkes-tpeosp1-VC2UCrqj1WAct1sA9NuLDg=w72-h72-p-rp-mo-ba4-br100,Wild Bunch,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocLAWiFHmsehCQn-ChQlQW-LmBfkN1Akfc6nmDdeaLK3wdrN7Q=w72-h72-p-rp-mo-br100,Malla Reddy,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocK9Vy-YdxLDd7__a0U_ElMvhxP07uvlXbiYcdLClVaENfX7iA=w72-h72-p-rp-mo-br100,Saiganesh Saiganesh,,,,2 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjWjkeNptnDuSOaPUdWihV7XvaD3rLFWBm2y56z84JCBWcB1A-Az=w72-h72-p-rp-mo-ba4-br100,Somesh Pokarne,,,,3 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocLnSpp6Xzec2XiF7UiFmTG9Sa4EMamI3dsV_UWTSeoC9bPi-g=w72-h72-p-rp-mo-br100,028 Gnanadathareddy,,,,3 years ago,,,,,,,,,,"“Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjXsRDzu0o8ITK_NmBMLRHJvuag0C_LLHWcoeZjLWdNx57k8t4g=w72-h72-p-rp-mo-br100,Yadagiri Mamatha,,,,3 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXm-5D54nZxUytzh3ymw41BnLrN8aQY_baWBBwD2f4dVKZ8Ca55=w72-h72-p-rp-mo-br100,Illa Rajesh,,,,3 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWMqzMXdsBM64e4xluc8MMGXjIO6xkYmKTHax4OpgAqUTHi1ODa=w72-h72-p-rp-mo-ba2-br100,Atul Kumar,,,,3 years ago,,,,,,,,,,"Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjUmmMJBAbWSLe0e_IFLVcHqAR2L10g5J8acKR0hn0sl4_z9IqZP=w72-h72-p-rp-mo-br100,m sai sudheer,,,,3 years ago,,,,,,,,,,"Hi,

Thank you for taking the time to provide a rating. Your ratings are valued …"
https://lh3.googleusercontent.com/a/ACg8ocLUKDdxp8SmHjDR3_2Lh1dhu6SiSwDlHm1U7ibFb0Sgw8pV-w=w72-h72-p-rp-mo-br100,Bushra Fatima,,,,3 years ago,,,,,,,,,,"Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjVLYg2WSxn99JPzApFVAliFYJY7LkETUFXZWIVKbmPcQxvDoZ0RuQ=w72-h72-p-rp-mo-br100,Anil Vishwakarma,,,,3 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUxoUslLK03zAk-X9gSA88MXLhXA_w8bUukm_-3tHH9oYRThRpk=w72-h72-p-rp-mo-ba3-br100,Sohail Da Myth,,,,3 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjXkOapREh5vrtnpuCtSpcYJKNGvyUV1LYEiwit6zuRrmdCRWQeerQ=w72-h72-p-rp-mo-br100,avinash g,,,,3 years ago,,,,,,,,,,"Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjUXRg0DBVnpAVZW2rj8zeIH-MqAkYsrS_ueRlXhMLbVahYemQw=w72-h72-p-rp-mo-br100,HUSSAIAN PASHA,,,,3 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWbWNxyX17qHhmvjHUrmVUpqPhnEuEvJ1TixXsfu6WxAYjollWn=w72-h72-p-rp-mo-br100,sai vinay,,,,3 years ago,,,,,,,,,,"Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjXJ_L2Xi6yJCLRpyOM7qJGzX8faCY9b_0xQ2zsq5AWBT8dsWdlv=w72-h72-p-rp-mo-br100,Shiva Rama Raju,,,,3 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocL7GgFUu3hRf48807h5gDaLZH6Vgai5sdjPxTbZ032qE2xFMg=w72-h72-p-rp-mo-br100,chandni bindra,,,,3 years ago,,,,,,,,,,"Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjX-x8LAzOnkRqITV68vIYeWXmNnVMK0fP_848CoFQXldAUsuMKQ=w72-h72-p-rp-mo-br100,Sri Ravali,,,,3 years ago,,,,,,,,,,"Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocKV_oKOP9I0YcYCSOG467Bk-noH1m5xyrU1q5qD9jEUDvl1CQ=w72-h72-p-rp-mo-br100,sneha Duggirala,,,,3 years ago,,,,,,,,,,"Hi,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjVn7eQfvuWGoh1dMInoIZDb7oUNiGZdjGAzpjBtoNeAP3nBB_Lv=w72-h72-p-rp-mo-br100,Krishna,,,,3 years ago,,,,,,,,,,"""Hi, Krishna,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a-/ALV-UjVkW6p-fFrWDFItZP2mvTQsKyc257RhDAFKIzvUOb7WVR-KDZmdhQ=w72-h72-p-rp-mo-br100,Manikumar Jarupati,,,,3 years ago,,,,,,,,,,"""Hi, Manikumar Jarupati,

We regret the inconvenience you had faced and request you to share your contact …"
https://lh3.googleusercontent.com/a/ACg8ocLOaMd8kFfHJ2E4ajk_nIb6WRgqLMUWvoimf-0EwJyPQFC5Hg=w72-h72-p-rp-mo-br100,Subrata Roy,,,,3 years ago,,,,,,,,,,"""Hi, Subrata Roy,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocJ-0AoDZUYC66h1XcE4e33XXx3loCxn29Tqf8-fZGXTg5_--eFY=w72-h72-p-rp-mo-ba2-br100,Police Balreddy,,,,3 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUmdDJskchx7-iSFpLlGbPQn1QJaYF_U26O6NJdyQDoGc_aKRl4=w72-h72-p-rp-mo-br100,Saikumar Reddy,,,,3 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocI3KbVXRYNamj8lbVhsyvq2tSAAPHAAzZGJP5A3pU9XuxEqoLmu=w72-h72-p-rp-mo-br100,Hema Singh,,,,3 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJ2fmnwDjVVzGtI0RIDM8FHgGWNU190a65QR7s_x54jYwNgMQ=w72-h72-p-rp-mo-br100,Tatikonda Venugopal,,,,3 years ago,,,,,,,,,,"""Hi, Tatikonda Venugopal,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocIMgvikjkXCJ3ehEhdg3qf5IiNUOtphXLYyvPwHzBeDgsJrnA=w72-h72-p-rp-mo-br100,Srikanth Tangella,,,,3 years ago,,,,,,,,,,"""Hi, Srikanth Tangella,

We regret the inconveniences you have faced and request you to share your …"
https://lh3.googleusercontent.com/a/ACg8ocJp7wI5k_a_9ab4oK0oBGx-ltTjs4y2x2_yijw5taLIVDX9iw=w72-h72-p-rp-mo-ba3-br100,sailaja chaparal,,,,3 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIbvDnQVjqZyNCw9I9GowBxyAHfRZhLBTZXXQvYMsdr1lQfOP4=w72-h72-p-rp-mo-br100,Santosh Santosh Kumar,,,,3 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjWrlwdzfU9xPeYYOiPlFSf1VckmJfA5jzrhMf_sW4lS4hItMn_k=w72-h72-p-rp-mo-br100,sravan jinnareddy,,,,3 years ago,,,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUVv7tHPamYoC9ozfLNxNliFKk6MLuJDxXPGVclOsDjOJyWrutx=w72-h72-p-rp-mo-br100,Vystnavi Gaikoti,,,,3 years ago,,,,,,,,,,
